step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,action_0,action_1,action_2,action_3,action_4,action_5,reward,done
10,-0.28099524974823,0.20409515500068665,-0.2164493203163147,0.7087368965148926,0.06332763284444809,-0.7947387099266052,-1.167107343673706,0.43205544352531433,-0.7180795073509216,0.6654375195503235,-1.1316840648651123,9.202528953552246,-1.111951231956482,-9.653331756591797,-0.8806849718093872,-4.499526023864746,2.131577968597412,0.1889505386352539,-0.9556155204772949,0.40448498725891113,0.8612298965454102,-0.5220067501068115,0.6070711612701416,-0.03204122185707092,False
11,-0.23363682627677917,0.07990359514951706,0.40696051716804504,0.2833574414253235,-0.052555352449417114,-0.7801023125648499,-1.1684801578521729,0.5051024556159973,0.7567371129989624,1.242411732673645,1.648036241531372,10.980328559875488,-12.710031509399414,1.4118772745132446,1.7517286539077759,-0.546541154384613,-5.023716449737549,-0.622161865234375,-0.5533490180969238,-0.8437690734863281,0.9717144966125488,0.10325336456298828,0.741828441619873,0.3440034091472626,False
12,-0.23159301280975342,-0.09067998826503754,1.1100748777389526,-0.35014787316322327,-0.06664072722196579,-0.5199355483055115,-1.1811426877975464,0.5048157572746277,0.08510222285985947,0.8090291619300842,-1.3986518383026123,5.923479080200195,-4.889697074890137,-4.85084342956543,4.227950572967529,0.8154528737068176,-3.3838939666748047,-0.47424888610839844,0.11780524253845215,-0.4165925979614258,-0.8799166679382324,-0.5513648986816406,-0.506878137588501,-1.3012393712997437,False
13,-0.21802914142608643,0.05214942619204521,0.6957516670227051,-0.085212841629982,-0.33030056953430176,-0.6457353234291077,-1.0265660285949707,0.1567467600107193,-1.1712472438812256,1.3993453979492188,1.8469133377075195,-6.670941352844238,4.64457893371582,-5.53225564956665,-5.7320475578308105,5.642561435699463,-8.787771224975586,-0.39369797706604004,0.1406388282775879,0.541534423828125,-0.9833080768585205,-0.8785879611968994,0.24475932121276855,-1.37751305103302,False
14,-0.23100674152374268,0.26699844002723694,0.10019510984420776,0.1706313192844391,-0.31214067339897156,-0.9086293578147888,-1.2102293968200684,0.1799508035182953,-0.8407063484191895,-1.2812626361846924,4.673141002655029,-14.830497741699219,5.634350299835205,4.590352535247803,-4.3631134033203125,-10.442997932434082,7.773692607879639,-0.734503984451294,0.7263312339782715,0.8279111385345459,0.7579243183135986,-0.515615701675415,0.24127197265625,-1.6737375259399414,False
15,-0.2455746829509735,0.26686304807662964,-0.6080975532531738,0.7015529870986938,0.038115065544843674,-0.945114016532898,-1.156909704208374,0.11911468207836151,-1.235287070274353,-1.2024552822113037,-2.6478357315063477,-12.95944881439209,12.737507820129395,8.637508392333984,4.535099983215332,2.8197150230407715,-2.8337905406951904,-0.7403593063354492,0.5061671733856201,0.5576977729797363,0.15360546112060547,0.0006155967712402344,0.1796727180480957,0.2549051344394684,False
16,-0.24216270446777344,0.05622958391904831,-0.4909263551235199,0.7903662919998169,0.3468756377696991,-0.6465405225753784,-1.148522138595581,0.1712084412574768,0.3156883120536804,0.8161587715148926,-2.6533453464508057,2.6102068424224854,-0.9662944674491882,7.901500701904297,5.021805763244629,-3.0834288597106934,4.311184406280518,-0.1020209789276123,0.3215489387512207,0.8375308513641357,0.9824609756469727,-0.31876397132873535,-0.5182912349700928,0.07792927324771881,False
17,-0.267052561044693,-0.12391000241041183,-0.2737835645675659,0.7521809935569763,0.8339191675186157,-0.32669761776924133,-1.1389915943145752,0.018328387290239334,0.6411696672439575,0.45170196890830994,-3.247614622116089,1.6670584678649902,10.424019813537598,0.013944628648459911,7.8984904289245605,0.0031509394757449627,-7.993875503540039,-0.6933257579803467,-0.2848193645477295,-0.8888905048370361,0.6824753284454346,-0.30216097831726074,0.20471596717834473,0.338375449180603,False
18,-0.24620839953422546,-0.15522637963294983,-0.00781031372025609,0.7213672995567322,0.6567646861076355,-0.008044116199016571,-1.1919995546340942,-0.28295373916625977,0.9764420986175537,0.8571447730064392,0.7536477446556091,-0.471885085105896,4.275245189666748,-6.620616436004639,6.8681230545043945,-2.6258180141448975,-4.776474952697754,0.7092137336730957,0.7478878498077393,-0.9840905666351318,-0.8094794750213623,-0.44494175910949707,0.6996469497680664,-0.1103137731552124,False
19,-0.23721644282341003,-0.15737979114055634,0.27912625670433044,0.8008581399917603,0.04882200434803963,-0.03089328669011593,-1.1610747575759888,0.0030344142578542233,-0.15304601192474365,0.39890390634536743,1.3956201076507568,8.088711738586426,1.0943615436553955,-17.088109970092773,-5.297493934631348,-1.250717282295227,15.69118595123291,0.29343676567077637,-0.772416353225708,-0.8132152557373047,-0.7953085899353027,-0.3958303928375244,-0.9022197723388672,0.5199477672576904,False
20,-0.252773642539978,-0.11974829435348511,0.8088223338127136,0.4100647270679474,-0.30888548493385315,-0.18395386636257172,-1.1165094375610352,0.1985037475824356,0.8566802740097046,-0.4901735186576843,0.42841392755508423,11.574974060058594,-17.601402282714844,11.62508487701416,-1.8977077007293701,2.1074318885803223,-4.975997447967529,0.3765683174133301,0.6180565357208252,-0.1504061222076416,-0.7631838321685791,0.35712575912475586,-0.411329984664917,0.40779799222946167,False
21,-0.28727397322654724,-0.034808360040187836,1.038702368736267,0.05681217461824417,-0.04013456031680107,-0.5603142976760864,-0.6057280898094177,-0.37147289514541626,-1.252055048942566,-1.80219566822052,2.272085189819336,-6.540370464324951,4.345067024230957,3.6032891273498535,-9.683204650878906,13.992852210998535,-15.764655113220215,0.04813504219055176,-0.4701557159423828,-0.8743460178375244,-0.6185219287872314,0.36391472816467285,-0.5711808204650879,-0.7252811193466187,False
22,-0.3509194552898407,0.07519537210464478,0.9603914618492126,0.07770770788192749,-0.08249935507774353,-1.0531463623046875,-0.24904190003871918,-0.28565987944602966,0.4006684720516205,-3.06758975982666,1.082960605621338,0.023195266723632812,1.4288426637649536,-5.707403659820557,1.788399577140808,-0.547624409198761,0.6559203267097473,-0.24092864990234375,-0.325145959854126,0.39594459533691406,0.248671293258667,0.03045177459716797,-0.6367359161376953,0.5537257194519043,False
23,-0.3687378764152527,0.024399498477578163,1.0605179071426392,0.017688263207674026,-0.10837535560131073,-0.8493542075157166,-0.1952994465827942,-0.5131585001945496,0.12158054858446121,0.6495227813720703,-0.11830803751945496,-5.22848653793335,0.6442233324050903,5.548472881317139,0.22504828870296478,-2.155747413635254,10.167062759399414,0.7308721542358398,-0.34528589248657227,0.006983280181884766,0.44352126121520996,0.8568408489227295,0.07387685775756836,-0.19168290495872498,False
24,-0.3537788391113281,-1.1169337085448205e-05,1.0591789484024048,-0.21619242429733276,0.14312691986560822,-0.8494093418121338,-0.022174933925271034,-0.2002800852060318,1.051737904548645,1.4682880640029907,-1.0070284605026245,0.24023407697677612,-2.3846781253814697,2.2985193729400635,0.5908786654472351,6.731055736541748,2.6198842525482178,-0.7817087173461914,0.4172704219818115,-0.7267429828643799,0.31847667694091797,0.20082783699035645,-0.869469165802002,-0.3583375811576843,False
25,-0.30007001757621765,0.012138493359088898,0.7708079218864441,0.0737590417265892,-0.026142150163650513,-0.8384503722190857,0.4482441246509552,-0.5361351370811462,-0.5256226658821106,1.4544404745101929,-0.7174950838088989,-5.368926048278809,8.38489818572998,-6.930631160736084,-1.231692910194397,0.8966062664985657,10.073575973510742,-0.5463166236877441,-0.4858694076538086,-0.5065107345581055,-0.685391902923584,0.5273315906524658,0.8319137096405029,-0.7912254929542542,False
26,-0.23832350969314575,-0.044520337134599686,0.4263700544834137,0.4462333619594574,-0.31608521938323975,-1.0111464262008667,0.353493869304657,0.5418510437011719,-0.676935076713562,1.0245343446731567,-0.8039512038230896,-10.791329383850098,10.146504402160645,-6.686221122741699,2.3577606678009033,-7.163184642791748,25.158281326293945,0.7751376628875732,0.9949848651885986,-0.21708059310913086,0.06621694564819336,0.3089284896850586,-0.6797294616699219,0.11013296246528625,False
27,-0.17747461795806885,-0.18889999389648438,0.22152918577194214,0.6879890561103821,-0.28441280126571655,-0.8495097756385803,0.8354272246360779,-0.33867377042770386,0.5392204523086548,1.3471386432647705,-2.2680420875549316,-1.0105161666870117,2.9640543460845947,1.9847136735916138,15.15175724029541,-17.104711532592773,-8.916912078857422,0.45871567726135254,0.6507687568664551,-0.017031192779541016,0.3783121109008789,-0.38033390045166016,0.8972666263580322,1.001927375793457,False
28,-0.1776118278503418,-0.30200910568237305,0.22687050700187683,0.7781507968902588,-0.23529507219791412,-0.2166348099708557,-0.13542497158050537,-0.1422775238752365,1.2666162252426147,0.6717876195907593,-2.302793264389038,0.7455114126205444,2.0594913959503174,-0.7283591032028198,11.207090377807617,-22.68927001953125,14.58837890625,0.12262368202209473,0.628528356552124,0.4968373775482178,-0.03943943977355957,0.7356178760528564,0.3393254280090332,0.46700263023376465,False
29,-0.15465682744979858,-0.28703126311302185,0.20683854818344116,0.797365128993988,-0.11496751010417938,-0.20647788047790527,-0.5483963489532471,0.3822880685329437,0.248507559299469,1.0901986360549927,0.31819242238998413,-0.01840427704155445,-0.17106732726097107,4.609355449676514,-3.6930599212646484,-1.7580467462539673,9.216669082641602,0.5899887084960938,-0.7666056156158447,0.0850679874420166,0.35068297386169434,-0.39459228515625,0.8066067695617676,0.9191675186157227,False
30,-0.11999475955963135,-0.34075096249580383,0.5693597197532654,0.3797479271888733,0.20031985640525818,-0.10612869262695312,-0.648223876953125,0.3009091913700104,1.992348551750183,0.5833134055137634,-0.44570836424827576,9.318578720092773,-10.103901863098145,4.856632232666016,4.26627779006958,-5.41359281539917,-0.9672898054122925,0.8961422443389893,-0.8566920757293701,-0.3490753173828125,0.459566593170166,-0.5574994087219238,0.5130326747894287,2.397611141204834,False
31,-0.0670589804649353,-0.3242100179195404,1.1339308023452759,-0.14984609186649323,0.23713818192481995,0.18389500677585602,-1.2001636028289795,0.47608911991119385,2.7121496200561523,0.4876275360584259,5.635247230529785,-5.72818660736084,0.24520821869373322,-0.0869012176990509,1.998241901397705,-7.155087471008301,-9.223685264587402,-0.7986092567443848,0.8190882205963135,0.13158631324768066,0.6607716083526611,-0.9977908134460449,0.7295761108398438,-0.3367511034011841,False
32,-0.027364909648895264,-0.2143341600894928,0.5928114652633667,0.2479814887046814,0.3406374752521515,0.2107425481081009,-1.1626174449920654,0.13797776401042938,0.20166221261024475,1.5196359157562256,1.9459136724472046,-12.941487312316895,13.207976341247559,0.3259138762950897,-3.0078089237213135,4.284191608428955,-0.9663756489753723,-0.5424928665161133,-0.171372652053833,0.6648623943328857,-0.9109165668487549,-0.07987260818481445,-0.014545202255249023,-0.08601166307926178,False
33,-0.04750639200210571,-0.04017774015665054,-0.28920498490333557,0.8159281015396118,0.6736353635787964,0.011657066643238068,-0.9697824716567993,0.10467096418142319,-0.8638622760772705,0.1707182079553604,2.4101884365081787,-18.66413688659668,9.956499099731445,11.280252456665039,-0.18661120533943176,-2.2639005184173584,1.9325242042541504,-0.7449808120727539,0.5017421245574951,0.1555776596069336,-0.715782880783081,0.3903665542602539,0.17540645599365234,0.7401425242424011,False
34,-0.032758235931396484,0.1450752466917038,-0.5372276902198792,0.5718274116516113,0.4684537649154663,-0.4506770968437195,-0.5803816318511963,0.16815786063671112,-0.5556090474128723,1.189178705215454,5.848750591278076,-1.2955344915390015,-6.000359535217285,-12.626165390014648,-10.801071166992188,8.817441940307617,1.3263847827911377,0.7221050262451172,-0.6474518775939941,-0.19332647323608398,0.5297513008117676,0.5189034938812256,-0.37814807891845703,1.3858519792556763,False
35,-0.01844501495361328,0.22188033163547516,-0.1519586592912674,-0.163535937666893,0.02049746736884117,-0.5590623617172241,-0.12248151749372482,-0.14704979956150055,2.6639888286590576,0.1705840528011322,0.44111400842666626,11.742415428161621,-19.061866760253906,-7.76110315322876,0.42389869689941406,11.613639831542969,-12.464282989501953,0.006492137908935547,0.5908679962158203,-0.8669304847717285,-0.9322471618652344,-0.6315152645111084,0.08573651313781738,1.3153339624404907,False
36,-0.059368133544921875,0.2657168507575989,0.26736345887184143,-0.82989501953125,-0.34608253836631775,-0.640703558921814,0.21542467176914215,-0.3784829378128052,2.5274152755737305,-2.4038918018341064,-0.7489793300628662,4.282601833343506,-13.840119361877441,8.917025566101074,-2.067180633544922,2.4731016159057617,1.3207387924194336,-0.5147368907928467,0.45780277252197266,0.05142045021057129,-0.9059643745422363,0.10973739624023438,0.3962900638580322,-0.5595628023147583,False
37,-0.08227670192718506,0.254338800907135,-0.09510847181081772,-0.4035758674144745,-0.2791881263256073,-0.8233542442321777,0.20096471905708313,-0.13056433200836182,-0.9333192110061646,-0.9043453931808472,-3.7662880420684814,-5.958122253417969,8.723068237304688,7.012263298034668,-4.2652907371521,-0.7959270477294922,9.311989784240723,0.46248841285705566,-0.3809082508087158,-0.9087061882019043,-0.25800442695617676,0.028957843780517578,-0.29724693298339844,-0.5935404300689697,False
38,-0.1001015305519104,0.19836297631263733,-0.4150841236114502,-0.08713284879922867,-0.19095492362976074,-0.9956802725791931,0.19456206262111664,-0.007287279702723026,-0.33044394850730896,-0.9230746030807495,-1.0477049350738525,-1.1620903015136719,1.0085011720657349,-1.7838618755340576,-2.955108642578125,2.2175252437591553,-2.3916776180267334,0.4694669246673584,0.09952378273010254,-0.5449776649475098,-0.8689703941345215,0.8715705871582031,-0.5537655353546143,0.15742452442646027,False
39,-0.1287485957145691,0.02561165578663349,-0.25240471959114075,-0.023307092487812042,-0.41737377643585205,-1.0088306665420532,0.5926827788352966,-0.589360773563385,0.33773931860923767,-0.5859138369560242,-2.4395389556884766,2.692091703414917,-4.235928535461426,8.408894538879395,0.4403282403945923,3.6541030406951904,0.5938748121261597,-0.5862419605255127,0.9833698272705078,-0.9983329772949219,-0.35749006271362305,-0.42612671852111816,0.9970760345458984,-0.4666280150413513,False
40,-0.17141127586364746,-0.03926732763648033,-0.5611019730567932,0.42225638031959534,-0.35272637009620667,-1.0160266160964966,0.24363791942596436,0.4526379108428955,-0.02454191818833351,-1.0271613597869873,-1.969726324081421,-10.037030220031738,14.477947235107422,4.270074844360352,1.967934012413025,16.659317016601562,-37.144447326660156,0.7211418151855469,-0.712165117263794,0.5297300815582275,0.4239692687988281,-0.9758815765380859,-0.1372542381286621,0.646146833896637,False
41,-0.15975147485733032,-0.15340836346149445,-0.37521493434906006,0.38851845264434814,-0.07285546511411667,-0.6457036733627319,0.13821358978748322,-0.40958502888679504,1.1899889707565308,0.6026415824890137,2.203278064727783,2.0984649658203125,-1.297143816947937,0.1441345065832138,8.079723358154297,-26.32288932800293,21.753984451293945,-0.46424055099487305,0.8702101707458496,-0.9068589210510254,-0.6475958824157715,0.531940221786499,0.7453725337982178,0.42233285307884216,False
42,-0.11676216125488281,-0.05366542562842369,-0.4340231120586395,0.7091653347015381,-0.44772854447364807,-0.6632189154624939,-0.5346313714981079,0.56807941198349,0.28707024455070496,0.6024843454360962,-0.034552156925201416,0.5971935391426086,7.979814052581787,-9.38468074798584,-5.4122419357299805,10.189437866210938,-13.151583671569824,0.24108052253723145,-0.2526841163635254,0.07086348533630371,0.4167976379394531,-0.07722806930541992,0.7780742645263672,0.3244204819202423,False
43,-0.055213093757629395,0.019060883671045303,-0.4020406901836395,0.6707238554954529,-0.003956022672355175,-0.7353237867355347,-0.3860534727573395,0.06032123044133186,1.771227240562439,-0.32676905393600464,-1.039259433746338,7.971654891967773,-8.74484920501709,11.860086441040039,2.136453151702881,-2.999250888824463,0.9971765279769897,0.2075047492980957,-0.9389359951019287,0.5779385566711426,-0.41991186141967773,0.7936716079711914,-0.6978476047515869,0.4288157820701599,False
44,0.011192142963409424,0.1006217822432518,-0.0633782148361206,0.04038581997156143,0.730100691318512,-0.9119061827659607,0.03157186135649681,-0.5729469060897827,0.5532583594322205,1.4818153381347656,0.9221017956733704,8.746732711791992,-18.252187728881836,18.648916244506836,-4.0586957931518555,15.430571556091309,-22.4843692779541,0.9382328987121582,0.6515183448791504,-0.9215543270111084,0.2333660125732422,-0.12260985374450684,0.4915497303009033,1.1673266887664795,False
45,-0.017919182777404785,0.04826061800122261,0.5418028831481934,-0.16571688652038574,0.13033156096935272,-0.90695720911026,-0.25905224680900574,0.49404358863830566,1.2412248849868774,-1.5445199012756348,-1.9778687953948975,16.20197105407715,-0.08466342836618423,-22.649375915527344,1.6916289329528809,-7.936107635498047,26.321578979492188,0.29761219024658203,0.2686326503753662,-0.9431648254394531,0.25626158714294434,-0.30253124237060547,-0.7156169414520264,1.0354549884796143,False
46,-0.06370991468429565,-0.0748516097664833,1.0159835815429688,-0.16560561954975128,-0.21781408786773682,-0.7406073808670044,0.15793049335479736,-0.44160622358322144,-0.19435051083564758,0.06797271966934204,4.214321136474609,-14.502097129821777,11.0798978805542,11.001030921936035,-0.6109567880630493,8.166872024536133,-27.766939163208008,-0.88081955909729,0.5850656032562256,0.7143547534942627,0.6805603504180908,-0.8714640140533447,0.3642725944519043,-0.4816894829273224,False
47,-0.1263788342475891,0.05426114797592163,0.364731103181839,0.2593615651130676,0.5827670693397522,-0.5876538157463074,-0.7093518376350403,0.4635956883430481,0.031143762171268463,-2.360214948654175,3.658755302429199,-17.206159591674805,11.46829891204834,17.182043075561523,3.4157893657684326,-24.48215103149414,28.916610717773438,-0.6871626377105713,0.4732778072357178,0.6612975597381592,0.20121335983276367,-0.36448144912719727,-0.48621153831481934,-0.220660999417305,False
48,-0.23734286427497864,0.15938305854797363,-0.23448821902275085,0.7003137469291687,0.8015971779823303,-0.2108258455991745,-1.109731912612915,-0.4001852869987488,0.7069410085678101,-2.372745990753174,2.2213871479034424,-2.914670944213867,-0.6189461946487427,-13.183853149414062,7.161500930786133,-5.325211048126221,-25.830591201782227,-0.6667172908782959,0.061654090881347656,-0.7883799076080322,-0.3187985420227051,0.5300443172454834,-0.24527597427368164,0.07854492962360382,False
49,-0.258381187915802,0.401710569858551,-0.4222453236579895,0.42059260606765747,0.20674701035022736,-0.48688197135925293,-0.9793127179145813,-0.4135189950466156,-2.580514669418335,3.195424795150757,-1.6890665292739868,4.19881534576416,-10.087715148925781,-10.158568382263184,3.111453056335449,7.853902816772461,-3.147490978240967,0.3539998531341553,0.8824009895324707,-0.7398514747619629,-0.24199366569519043,-0.0039484500885009766,-0.11781954765319824,0.05069684982299805,False
50,-0.16948682069778442,0.28580230474472046,-0.4383522868156433,0.2950761914253235,-0.4834856688976288,-0.4641159772872925,-0.49043646454811096,-0.4911760687828064,-1.367186188697815,0.6025843620300293,-2.699906587600708,1.1164482831954956,-7.575614929199219,0.9124974012374878,0.6741130352020264,7.914562702178955,3.252500295639038,0.9379739761352539,0.7644515037536621,-0.006710529327392578,-0.048508644104003906,0.3931267261505127,-0.006703853607177734,-0.8009169697761536,False
51,-0.07337695360183716,0.15818490087985992,-0.4153900742530823,-0.030398882925510406,-0.04654174670577049,-0.5839253664016724,0.053408972918987274,-0.36715424060821533,0.33911359310150146,-1.055595874786377,-5.46355676651001,5.322684288024902,-7.204978942871094,6.6894917488098145,0.5912505388259888,13.24169921875,0.3521806299686432,0.500516414642334,0.21757173538208008,0.3557095527648926,0.36093664169311523,-0.25406789779663086,0.3332376480102539,-0.25656741857528687,False
52,-0.030649900436401367,-0.02359911799430847,-0.2804798185825348,-0.21293266117572784,0.16509495675563812,-0.3986167311668396,0.24515482783317566,-0.012296679429709911,1.4043457508087158,1.0266872644424438,-3.9354798793792725,4.768742561340332,-3.7935848236083984,2.386141300201416,1.643805980682373,0.9544386863708496,13.626636505126953,0.9106924533843994,-0.6594192981719971,0.5997951030731201,0.9540042877197266,-0.5175056457519531,-0.9722061157226562,0.07113578915596008,False
53,0.03328824043273926,-0.11590532213449478,0.16186508536338806,-0.6921084523200989,0.3200581967830658,-0.04617656394839287,0.17073450982570648,0.016405189409852028,1.5083913803100586,2.9345028400421143,-0.9244273900985718,9.514019966125488,-11.580220222473145,1.402884602546692,10.735353469848633,-3.725482940673828,-8.843565940856934,0.4385075569152832,0.7951986789703369,0.19143009185791016,0.19756460189819336,-0.06018424034118652,0.6175339221954346,0.6984187364578247,False
54,0.1584995985031128,-0.0811348482966423,0.2880547344684601,-0.6889456510543823,0.07425922900438309,0.2586885094642639,-0.02815779112279415,0.02175852656364441,-0.2634811997413635,0.39686402678489685,-2.2619476318359375,5.083985805511475,3.25498628616333,-5.305819034576416,7.957738399505615,-5.230472564697266,7.167640209197998,-0.678281307220459,0.3991355895996094,-0.8844418525695801,0.7354376316070557,0.07149124145507812,-0.9438493251800537,0.2908743917942047,False
55,0.23972362279891968,-0.08918717503547668,0.10198218375444412,-0.048502542078495026,-0.4561028480529785,0.5731198191642761,-0.02046072669327259,-0.31431740522384644,-0.2558790445327759,-0.357550710439682,-1.12321138381958,-2.807126522064209,8.060145378112793,0.29925161600112915,7.2311201095581055,5.666516304016113,-18.273651123046875,0.24654531478881836,-0.3677704334259033,-0.10576343536376953,0.8917760848999023,0.6101016998291016,-0.537212610244751,-0.1423116773366928,False
56,0.30980366468429565,-0.05642259865999222,-0.01817263476550579,0.0824074000120163,-0.05918331444263458,0.7261406183242798,-0.014958640560507774,-0.1676013171672821,0.085312619805336,1.6060600280761719,-0.49932149052619934,-0.19170381128787994,-0.005223095882683992,7.697470664978027,2.054344654083252,4.289529323577881,4.8626508712768555,-0.23547863960266113,-0.9534242153167725,0.3540196418762207,0.3133718967437744,-0.24121880531311035,-0.5831613540649414,-0.016383454203605652,False
57,0.36868923902511597,-0.005230199079960585,0.02961474470794201,-0.3061961531639099,0.5780976414680481,0.67464280128479,0.37769269943237305,-0.25130629539489746,0.6553977727890015,2.8018479347229004,3.895205497741699,0.28974732756614685,-9.797147750854492,12.582439422607422,-1.3326183557510376,4.579320907592773,-5.480410575866699,0.883486270904541,0.8825480937957764,0.5648329257965088,-0.2662053108215332,0.28078150749206543,-0.8971796035766602,0.18562614917755127,False
58,0.38245075941085815,-0.004927601665258408,0.2994852066040039,-0.5092250108718872,0.6130011677742004,0.640448808670044,0.7146005034446716,-0.369357168674469,0.5642658472061157,0.5983715057373047,-1.319013237953186,2.6617655754089355,4.981700897216797,-8.876989364624023,1.0516300201416016,4.956897258758545,5.895918846130371,-0.07443928718566895,-0.9615814685821533,0.3064398765563965,-0.24558401107788086,0.7869510650634766,-0.650571346282959,0.2663230895996094,False
59,0.3806542754173279,0.02526727318763733,0.5617918372154236,-0.7915036082267761,0.586737871170044,0.675482451915741,0.8053027987480164,-0.2785559892654419,0.5901857614517212,-0.7861205339431763,1.4432100057601929,11.147403717041016,-15.457863807678223,4.384854316711426,-0.9573755264282227,0.7799135446548462,-1.8280432224273682,-0.39958691596984863,0.7359139919281006,-0.5951545238494873,-0.4076700210571289,0.07629203796386719,0.4317662715911865,-0.1446334272623062,False
